news_id,title_sha256,band_sig
106300,b6fe6ac7838fe05482bf9544c6c76de226c29d6439701c6b6b9aac6b0620438d,48267797_22929499_74433276_63941659
106301,6fe15bed46e7a3cdfa3e38559525edf7b6cc4580f0e398b95c82951711ecb0eb,29698209_46154033_13946137_1639741
106302,bfea765f2aa5eb7e32e030f362179c6b08d12c40d425258b10c96ed634c2b6c4,29698209_46154033_13946137_1639741
106304,13dffd8371a55105c4a1c3c68a7c3ba94d48ece3b580d6cd87b87d4476c55b24,48267797_12307494_18285958_17342984
106309,5a3f5140dfb343ba9e36ef390f62e1ebeb7f3279083df29abf1c43fd3cf0fb5b,7135361_210830689_28986023_8008577
106320,1c12ec2cbbbda48fc35e76131690528d67b1f7deb45f54165499e76d31614681,69871132_11086296_144756652_122728201
106310,9e19efbe6b598ed6134979083af72e8be5ccc5c0fa3789e31f3eadf49586c066,52370434_133073768_35314241_101025392
106311,ccc17ef171dea0ebc076d522ba506a91aeb8e6a13eef9b18f08db3207f822bc8,52370434_133073768_35314241_101025392
106367,e23c12d3181991e68914b8ea2ef1f614a16259f9709d2330907e54c7fbdeac3e,69871132_45210490_43436342_132575291
106367,e23c12d3181991e68914b8ea2ef1f614a16259f9709d2330907e54c7fbdeac3e,69871132_45210490_43436342_132575291
106312,f022e3296fa5f72f9b74a2b81605b58905bf7f41efe2229172e61909f7fd99e0,2478073_27653787_17512826_29106417
106321,a3de53f65d98b2705de4e3d208ca4361b6b86e0c9122278889b3a7f99cd73093,69871132_11086296_23201600_122728201
106314,94baa3a42a8a3b8553c51815cdb03f729d568d31d669e95cf69756d21b831dc7,83056522_106940545_13076336_19184625
106315,ddacd1e7b54560c347e8da322b17f0f7466a740533a7eb43d7b95a3b4674e692,98599388_22035632_13076336_15978264
106316,99e7298dedee0500bb174a2e25d32f986aae139372b245b999071400531581bc,10233946_52176587_4416274_35676646
106318,08891d03bd4dacdcc0e3d52f19a1e576eae016033c130a6cf41f5dce305810ee,98599388_22035632_13076336_15978264
106323,6ba4f2e44c748b6aee263b616f493aeca594c3aa269d1e1916535cabf8422c5c,11151868_9633788_77667897_62115282
106324,8b3ab52fe0e78dc87b35355c4ec849828a73532c927086bd2260d7913a02cb34,11151868_9633788_77667897_62115282
106325,75270f400f77df3dd9fa6551be3152602f027a0739495e5865e91750922afa23,69871132_11086296_23201600_30799697
106326,e3b864e0378588ad5569fad1e70c50208cc7339c2bb3b92335c3d5134e19f460,39625316_82750764_95967870_155528959
106328,182c1565d02dd31b34d2e88c6432238357040fcbe21723e853b9f09534356a5e,35517371_18965269_18785188_32643534
106329,06080724f9b616cb3e950cde6f5a00b5aa434cdcb7acb3a7b7b30cb1e1e5f79f,23731621_9633788_70756509_176584323
106330,8a97e43fbfc58e37d5003d7b3ce4836b688e895f95ce7c583fe0fc0d3c9829a3,31038499_21450391_15098310_13555162
106330,8a97e43fbfc58e37d5003d7b3ce4836b688e895f95ce7c583fe0fc0d3c9829a3,31038499_21450391_15098310_13555162
106390,aa96f694c756d756f924231758872f55be1ffc4ff88ed7d525a3dc2c0dab3a2b,1215148_4393806_44050059_76390743
106331,c10c6c290dd9a6b15e256b35a1e3d9a52399c45c6a29f9407b398272692fdfb3,23731621_29154601_56688638_32643534
106331,c10c6c290dd9a6b15e256b35a1e3d9a52399c45c6a29f9407b398272692fdfb3,23731621_29154601_56688638_32643534
106332,65d5f465c8c0cd2af6de288495339b4659fb05fb833bc2cd33d19dd635f09fae,15945005_5615073_2065489_17681841
106334,739ea11ba0281e256a89d93526b3faad8b96b12fe3c4a6842f457e66f9ec39eb,7700984_4926672_29150630_4266399
106335,e69baa095f5b6e728d9abbc32e70cecd37a4e841e886bff42332ae75f343f7f2,150343774_38027398_34649876_38069988
106336,f67bd2101fbd9773bc11b9a65580a12a6692a8be81840a8adfeca7bf2b8163d3,3371746_3316031_16705164_1639741
106338,df1867dc426bfee0840518175614ce2fde1ceb0c7f6b61a1e57e9661642a21de,39625316_11086296_23201600_27381039
106338,df1867dc426bfee0840518175614ce2fde1ceb0c7f6b61a1e57e9661642a21de,39625316_11086296_23201600_27381039
106340,0f60ad96cc6423f8ac930d06980c0cefbfbf137a56352d322ad400c4863246d5,36013278_27572062_34065931_244725
106341,0ba6fb654146448b065dda4d94b4bf40fc31530efa83c692544d2094c68aff6c,8003497_2603696_2065489_10659401
106345,00cfab3f0c41c6b9a4e34630d9e696f0b994877c6b9eb2c1e939d8a833567e42,13208191_8252864_4160193_19286643
106346,df56f56f4aa699f32eb1c23cb64273d669cb33252c4d486fbd893b141d3e121d,5333970_4997005_38517649_6281724
106347,e69baa095f5b6e728d9abbc32e70cecd37a4e841e886bff42332ae75f343f7f2,150343774_38027398_34649876_38069988
106348,f49424012a8c8c48b5772e41c758dfe54eddc7d53d289f5c7169e941a3130bbe,93425923_38027398_34649876_38069988
106352,b7991924dd3ce46db5945b0759b03624271dbd19695779b8791284b1a359acc5,6750863_56471342_2065489_20681203
106353,18285cab004e3f6a3d0f0d3f3e1871325b5ed96770b951a5850ddbc9bd5ac785,6750863_2603696_2065489_20681203
106393,0638a65939a0d18a589c23475c724cdff1c5a653aa452fa3809e027647edcf59,16700544_4393806_44050059_76390743
106364,087bf35440ce4294313aa32165060d149ba616ff1b78f5e42619b50df3941345,85108839_8358312_1335546_7418684
106365,79da1a99938096c5ff28b3f22d23ecc949e7135d2d9ceef15cbabb5cfd000611,22361331_15210131_39770457_58406280
106366,df1867dc426bfee0840518175614ce2fde1ceb0c7f6b61a1e57e9661642a21de,39625316_11086296_23201600_27381039
106369,087bf35440ce4294313aa32165060d149ba616ff1b78f5e42619b50df3941345,85108839_8358312_1335546_7418684
106370,df1867dc426bfee0840518175614ce2fde1ceb0c7f6b61a1e57e9661642a21de,39625316_11086296_23201600_27381039
106371,79da1a99938096c5ff28b3f22d23ecc949e7135d2d9ceef15cbabb5cfd000611,22361331_15210131_39770457_58406280
106378,3013d79f7a9c6c890f926207c24cccc398828c1af6da1b7279f7719034fcc945,29698209_46154033_13946137_1639741
106379,7ef4047910deda7c2225b9f849f25e37ebb2b82f652db1ed141a2a1fe34d4117,29698209_42174978_5100852_66488873
106394,a7500b849ffe204521c223fcc9f1b221edac42a1bc629576e0039ef79d81763d,38753908_4393806_24388009_51396879
106383,3013d79f7a9c6c890f926207c24cccc398828c1af6da1b7279f7719034fcc945,29698209_46154033_13946137_1639741
106384,6fe15bed46e7a3cdfa3e38559525edf7b6cc4580f0e398b95c82951711ecb0eb,29698209_46154033_13946137_1639741
106387,7608504b9da07a1f8afd5b04f6a9dddc45a399bcf7bf03df50ed1b952bba72f5,75092966_163272497_108391062_224789354
106420,e69baa095f5b6e728d9abbc32e70cecd37a4e841e886bff42332ae75f343f7f2,150343774_38027398_34649876_38069988
106421,f49424012a8c8c48b5772e41c758dfe54eddc7d53d289f5c7169e941a3130bbe,93425923_38027398_34649876_38069988
106423,28dd0d67bc292fdd3fbea6247f3773b04953e703aa86c3ca6430bb9d877f9bb3,63143739_36731160_31483463_55112875
106424,acb4ce7dca4e8df85886dc409020595491078e308dc4a25163c6ed708ebdc7b9,50821567_66266447_5263510_8532213
106425,5d8b711f86d8d279e770652e8051f9d13671415596fab6fd8199829697f0e55b,349263_1612078_12728372_250722
106426,8e0b7b52de9d3a1c39a9b85c468ab2548c4735ae59b42b8ffb2285f986574ff7,34088576_852497_13076336_13320206
106431,98417b171fda3baeef1d371e73119655aadd39b0b5b9cac54bd7d975c14c6fdd,2799038_14687363_2065489_14730599
106500,3dc5b8f61ab1d808c151013726394f118695c34225e9e92b3fdf4b627ae86834,23731621_9633788_2065489_23091630
106433,91817c2338a8eebffcdc06470edd55cfaa165db6dbb90ba8f31fd3ec3c1d927f,73361050_6122315_2065489_61652041
106434,8baea718474cfb714dfe8b1f711c9751c36b5afe62eff825e5aaff4051dcddcd,4251579_1267750_28542039_4737321
106436,f3dc60e3355325509bde1b6b6c9357879dc93a44c2fe4224c43940d035e8de24,2799038_8360918_2065489_7180576
106439,92c561196f0bbf3a8e447f8b23f2242be880c65f8c62bde7bf034fac6eec3f79,25072362_17436955_2065489_13839963
106443,8e0b7b52de9d3a1c39a9b85c468ab2548c4735ae59b42b8ffb2285f986574ff7,34088576_852497_13076336_13320206
106446,91817c2338a8eebffcdc06470edd55cfaa165db6dbb90ba8f31fd3ec3c1d927f,73361050_6122315_2065489_61652041
106447,8baea718474cfb714dfe8b1f711c9751c36b5afe62eff825e5aaff4051dcddcd,4251579_1267750_28542039_4737321
106448,28dd0d67bc292fdd3fbea6247f3773b04953e703aa86c3ca6430bb9d877f9bb3,63143739_36731160_31483463_55112875
106449,acb4ce7dca4e8df85886dc409020595491078e308dc4a25163c6ed708ebdc7b9,50821567_66266447_5263510_8532213
106452,f1747483ad218584a094873af1557ac2965cd3dd9f6988e0aad257d2b39b43e2,23731621_9633788_2527252_27596597
106453,14982f71b7ab35bf9626c42d361ac50818dd9f620ac53de2e72de05f65492f01,2278797_57426981_2065489_32643534
106486,209068c1a61041d8abaa3743619ee1d3b46cd1eea8f7594fed66eb7e6fdb1a67,15945005_4706161_46632260_6955856
106488,2346c2ea0797ec63c3de1e578e0b31b5bef750887768686f61a5435a8bfe90ab,15945005_5615073_46632260_17681841
106489,8e39f9d1d29ab45c6fa4846616229d3c8fdef2b3db0498b67c881e2290c2d51b,69871132_11086296_16934219_15922924
106490,b15e724fea764da8271ac41c60425236cf3313d6f12784c11b8ae76f91616148,21486435_20913099_30282365_2942676
106493,a56edeb3b69769e6476b7a2e23b9492161e30fa0c40bceb8d57390b98fbe27b9,63143739_36731160_31483463_55112875
106494,b55afe35361aecc5f25e2203ed80d1620797715fe2afc46dadaf3a3939e510d4,72674663_23955925_25267054_28140544
106495,02a21753b8f1f29ef488cc78a08945f526703df7df4cb64da4b4de4798eaa2af,62401641_26486665_55117221_5883829
106496,ef42515afe39a15fbfd5ed3f458e0221f8d4a8e7ae69cb4f5dc0cb41220c846a,64600054_17292919_48731356_11948800
106498,2c1bafe0b426a0c8723efba3d91ede6fc2f2909be2aa1d2cc8707cea0c9bf3e0,10233946_4392477_6429165_42455090
106499,b256aaabc963fe7e811ef66a62f01a811ba5ebc7b680c8dbaff81b04c5e07642,23731621_9633788_2065489_41048929
106502,3dc5b8f61ab1d808c151013726394f118695c34225e9e92b3fdf4b627ae86834,23731621_9633788_2065489_23091630
106503,38ce43e7fd934b11dc177d097c678824bbf57ae0b0d6eb0dff4089ad966576cb,23731621_9633788_2065489_90641112
106513,c8be2f6a2dd130cb7c72807921bd77420b0abb1272fa8103b3af7e49d9a14c52,7705662_469443_3070327_43830699
106514,fb91a3fc221fc31387ac192afffb7adc1942793d4663330af7072184f3e734be,47592021_29343046_38560071_32380223
106602,55369872525a94cf5f4482ed74435a0838a97f61d74d59cfe417989e998478f5,83179320_171816853_26108473_139108138
106517,febc10c0ee06fa445ecdc90fc25d903b4cbd30c659f2e4543b098f6ac1c784e3,27631810_61692055_5413510_6436054
106519,e368bc8250395fb24da7798fe97226464a8c6684f87cfb1d85700c1506e97032,9992694_41846838_2065489_21924390
106520,b250d7fdc46dd884a36b0794fa2e958dd37363e3dd0f0132ff669896799d8728,22953162_13626920_1335546_3149596
106522,fb91a3fc221fc31387ac192afffb7adc1942793d4663330af7072184f3e734be,47592021_29343046_38560071_32380223
106525,34cab23dbe779822e81d7a71e19d11eec939f151ef31055f1671c1f71243cdac,15573299_24924148_9955729_9349534
106561,c8693320c094d2057fb8516e583a5b4473f7c3f2a48bdf29d206a95693029158,62401641_9715863_2065489_45582956
106562,bf0f40e73c1a10044f498acb99ffd6de05a9e437a7fa262d6d61acfada55c6c7,69871132_36732494_9885948_1582617
106535,b55afe35361aecc5f25e2203ed80d1620797715fe2afc46dadaf3a3939e510d4,72674663_23955925_25267054_28140544
106536,efc67038735384ccf77591b67c40ef971c08f438f7e501e8898e6e12461cc8b3,3210753_18064548_133879275_28140544
106537,34cab23dbe779822e81d7a71e19d11eec939f151ef31055f1671c1f71243cdac,15573299_24924148_9955729_9349534
106539,b55afe35361aecc5f25e2203ed80d1620797715fe2afc46dadaf3a3939e510d4,72674663_23955925_25267054_28140544
106540,efc67038735384ccf77591b67c40ef971c08f438f7e501e8898e6e12461cc8b3,3210753_18064548_133879275_28140544
106545,0cf8292c244d1cdac6da979226dba4e7292b50172331560bc9af6740ceaac82d,75092966_8979337_13076336_22174830
106553,abb5791abfdc31380e8873618ea63d062ff748208ee153852d74251599c10b80,9035651_4852709_14362213_2858663
106556,c5e68d7b07dd41bc38b167b79e994d2fdf2f4f84295b1d93ab925116af84072f,41937796_52725920_42461430_204236274
106563,0cf8292c244d1cdac6da979226dba4e7292b50172331560bc9af6740ceaac82d,75092966_8979337_13076336_22174830
106574,abb5791abfdc31380e8873618ea63d062ff748208ee153852d74251599c10b80,9035651_4852709_14362213_2858663
106577,c8693320c094d2057fb8516e583a5b4473f7c3f2a48bdf29d206a95693029158,62401641_9715863_2065489_45582956
106582,1ae9e7a42edbd7e8882e428fea99391ebab38b9d411c51b637cac2c3d98a1e80,65961025_99115849_25429905_7687825
106587,2e45b307fd2bef0104a506eeadf75b80963ac4ec994363bf1f654168bf58ae6f,23731621_7966753_18432623_18301689
106589,e022e75bcf007c314a8f7980bbca8bd0ec0adee8c7dde8a7668dfebf2056fff1,83179320_13451464_12516910_67858078
106590,55369872525a94cf5f4482ed74435a0838a97f61d74d59cfe417989e998478f5,83179320_171816853_26108473_139108138
106591,8fad122b9d0f4854686c80596dabc72f1773791cdd4adca52fafd652726779ae,16700544_118177278_211536707_159191728
106592,8dd66d494304fdb552598c68503791128e7fc392d5c8420439e187a707dcbaf5,61776516_12856017_47681138_105740091
106593,965e7c080b0f8cb431b011224e090e256030e647c84618f63209b1d9ad70d54d,69306680_12023757_43960885_83168912
106597,d7c66d158b3a298ad6ed9b81bad3278e7a3b5127a1242d1a0b087533f43c899c,18103446_13445945_15485577_56858191
106601,e022e75bcf007c314a8f7980bbca8bd0ec0adee8c7dde8a7668dfebf2056fff1,83179320_13451464_12516910_67858078
106625,43cda78ed1583a013fa0846e9f006d8c65151ba24f6400ad26f16be26994b7ed,54487293_37414915_18377747_3821244
106633,e95858a197e562431007330e747b9c72bea7853f1d7ad18b446772b418e03ba2,69871132_36038663_3894012_14512777
106633,e95858a197e562431007330e747b9c72bea7853f1d7ad18b446772b418e03ba2,69871132_36038663_3894012_14512777
106635,db384aa6383e1d1b6b41807ce3c8b3224eac7082a6af900662c0124543958cc0,6052593_7145392_16849411_34417449
106636,364aa0ca8b798851c3c7b80174364632f9056105db8f8828f7fc053a67536807,45971305_9615984_2749414_3402676
106637,692aa6a21b28b6e89e623f2e018517d0dd53447c26f38e6625ed4a60ace36e72,6341717_12257678_29531803_58406280
106638,b256aaabc963fe7e811ef66a62f01a811ba5ebc7b680c8dbaff81b04c5e07642,23731621_9633788_2065489_41048929
106649,ca5a117bc83611931765629b9bba4742a7829a5dcda6784c784abd75d7db29a7,23731621_9633788_2065489_41048929
106639,d5ee149302dfa27ec899e818bc3e75ccdb957851c8410e20f71a77a3d9f54a20,23731621_112512314_28741655_17879962
106641,ef42515afe39a15fbfd5ed3f458e0221f8d4a8e7ae69cb4f5dc0cb41220c846a,64600054_17292919_48731356_11948800
106642,3dc5b8f61ab1d808c151013726394f118695c34225e9e92b3fdf4b627ae86834,23731621_9633788_2065489_23091630
106643,e9e6ef9fdfd29feb52e17f6705add8a2acb84ab89abc5afa6302f0a1d90b0764,16760006_14837565_25177273_61586610
106645,9f86566f7cbde0a6f03fdd1b8cf85bc7e3acbabceeb413552dbbe17365999dc6,23731621_9633788_2065489_23091630
106647,5c71e4dc72f7b5f2d356a14437743a8801594a3b8e5006cb6f589eacd7249ed6,22053223_9633788_2065489_6436054
106650,bdf08896fe09d507c35dedd76923fc3ef269708c7330658c75f23f71e2e8cc83,30251917_59491628_89953703_62447205
106653,43cda78ed1583a013fa0846e9f006d8c65151ba24f6400ad26f16be26994b7ed,54487293_37414915_18377747_3821244
106654,a277c6c02b41276d06e5df55ff997ef1636cd8eb3bd28b4599206df764bdec5f,23731621_33359240_45689761_98381391
106660,e95858a197e562431007330e747b9c72bea7853f1d7ad18b446772b418e03ba2,69871132_36038663_3894012_14512777
106660,e95858a197e562431007330e747b9c72bea7853f1d7ad18b446772b418e03ba2,69871132_36038663_3894012_14512777
106663,ac5fbcf3d8c554bd0361a3efe53d9303dd608773ab6e3d0cc58f9e04738ea689,23731621_14837565_2065489_52885944
106664,39c67cda1e9b68368fca24d549ec9e043feaf7ccefa1aa79c4e0d35656faa2e2,1998992_4195097_4125333_5933400
106676,ccfac683f60ec42e1e09400382fd31a9302b39b63c81c21a3a371c39ec80f635,51631715_38796397_28972468_88890408
106678,e9515071a8a5fd41711e304c038aac879d34533680c25b9e414494590a2fd621,11470498_9187698_2065489_14730599
106687,b0dad4e206cdc35bd87dd09a8aaa60d9e6bef41a7862ea2d9637cb0188f16c7f,52176594_3915603_21861473_21974943
106708,c5d45ec1523b8aa995621de2d02355cbda086968e43b046c11da0bff81a41042,91455698_157243974_118674494_72225966
106693,127c7d03e6f35ec0b2e970dee506b5767d6a563bb01256a84908373a91447fc6,9035651_906997_6605915_1530345
106695,f7377d171d20a5d51c23345f5a0bab0df3efac27609dd8adcd898d6cc22c2c38,53059098_132143813_13076336_40782027
106697,85b9395a7745b62c2a5370a8193aa81494a122222cc18caab897f5fe4850860d,3937695_40131435_1015887_12230119
106700,516c2f3c57336905ddcca89af734aea3ff86d5dc06458e2154afe2d83a4ca95f,22308056_49445951_564950_64837789
106715,2a3f65a1be29db280b66e9533e08a976042b3ec9d44d7460923135750df566d7,3643229_19698729_10343970_7687825
106706,b670fe8b14fb3675b7fdefc771514819095050f2036be6451516c829e6048d33,1097325_77311907_14645299_58746097
106711,9b0c82a642543f2e823700331fe60c86ea40b58273c60eb5c92d97fa62951dab,27051186_19698729_52622130_10407432
106713,2a3f65a1be29db280b66e9533e08a976042b3ec9d44d7460923135750df566d7,3643229_19698729_10343970_7687825
106714,7cc5ffdd15b7eb7e43cedd68ad6aea0bec52c224db3f5927ef861606a28b4e10,14499795_10472376_11315542_43940275
106717,6c36445b92f7effe81d934b5a3d725408b59465ca2b7400b614c607ab1097393,11249064_30623103_8808764_14512777
106719,396290fa211709c089466c046289d1c56b2deb84da71563e0af5ecffdf911eec,13756014_22473298_52030840_15538174
106730,2999eb0d424c6019dad5f39532db87736ed555d77379d3b2e0372cbb5f41fcdb,10182370_27130979_13076336_13408628
106738,396290fa211709c089466c046289d1c56b2deb84da71563e0af5ecffdf911eec,13756014_22473298_52030840_15538174
106745,747949a65d1de9ab95061fb3d054581a53d73a180d9169ada4b52a4174f0329d,150343774_38027398_11145100_18052170
106746,66f6ec32150c36df73980d3d372fb70f6583c79c572d4cbb3bb220e4e360415e,5978918_17612622_10913562_12200014
106750,3485ddf00222068d170fd71eef32a44c2f849b4ccf9c82d0932e0c6f721fa4c0,12218173_24057481_38561816_126598196
106829,ba4485ba6e01d9f62a0415065feb3ee3b4e3e675ae8a9ffe1932797c219024fc,23731621_26178140_2065489_56858191
106959,cedb10b6caa1b95a20eaa027b1b497feef4917fa6941e5b9a2a4eee7cb3bf0a6,4408196_23380382_9717048_24209498
106760,dbb87ab71641c8a1b462dd83d87fe557c55b2ef3224149accd67a30fb2d1823e,20480742_1495093_16896216_61218767
106761,6328576de1bf9b582caec20afe3e698804d2c9b2f443daf1b4cb57b028cc7792,16431039_8162876_8648176_9557028
106832,41c4f8da08b8c6187050c8a8358514713223c7bc4abe0f5bff754cdb3a027fe9,69871132_171752482_25483438_1582617
106833,40ab49f9de1244b662b20b3bc23be7b76a38ceddcac6772433e2e4041e2e979e,69871132_52033353_95967870_28717277
106787,6f186eebe4a3bc95493267b7b9b2836d6c4cd2fe2a319585489eb2e377ebbb1f,22152414_26690832_13076336_29473230
107121,a2f13d416622b5db420b12a633a2893acf850a1d54b03f106effc2fff898aff4,23731621_9633788_26517693_23091630
106789,2de4ec8e350b4f39730a1b9ff2178b7b02d0a2b648dc9091fe40acf6c0d78f70,8003497_40852120_2065489_10659401
106790,117dd043b62a72a745bb2d7b9d6f0d070c276a55dd417afb40b4b635f2a340ed,8003497_9633788_2065489_10659401
106795,89f2c247da2d0166b35bfb98d66243ac467d6b45e9d5ff541db82077cd2b481b,14293888_60103386_13076336_64258186
106796,50972b874bb9b85684aad969d1948731e2b1167200fa3c20a1a81981ac6cbe54,14293888_87282829_22846306_61017517
106797,b6c81ad80f86fddd32d63f28b73ebfa3298ba5c57c0b48ec736d93d64d11577c,14293888_28735056_13076336_61017517
106799,e3f9d74167cdb49386275c57be3be29d8a9069f7648e5d12b5ba819731f68103,23731621_292111739_2065489_90641112
106799,e3f9d74167cdb49386275c57be3be29d8a9069f7648e5d12b5ba819731f68103,23731621_292111739_2065489_90641112
106825,dbb87ab71641c8a1b462dd83d87fe557c55b2ef3224149accd67a30fb2d1823e,20480742_1495093_16896216_61218767
106802,44b93d8c5862d07c65575550a8663da95aa7181c5161b0de9e330b91cd777266,14293888_87282829_22846306_61017517
106803,614b15cfd4f7191fa8aeb54077927065e022a22e503e18d29ae7847b675b0010,14293888_76774887_13076336_29473230
106838,0d835859ce9b74d0789b09c4851e3f0bf8616bba5da15d80c3c7fc81f7c6c735,9035651_60083681_14362213_2858663
106804,af2f90d095440c6d31cd2d086239f3a291fb9b1bc737144796c9d2abd91fc978,12859292_26106768_13076336_8040441
106805,6c26c8c73f9aae7944289c81c76cb6822ec1b30c70d2694896cd68c177003bcd,12859292_32195755_1449976_8040441
106826,928bf33c3a22d8a09ffa1e6808c37827e7cd08341e4806dd5e20ebac1961a88d,20480742_1495093_43346140_76390743
106806,4d1540c4717e0d19ecd362c471bde71efdec9aaf860c31a3c80ff061e921cfec,21859630_2603696_2065489_29604771
106807,39ef9f3de07e0b0af85282a951af42d88c4fe9a6aea72a7f2d65c4b81ee4d390,21859630_2603696_2065489_29604771
106820,ba4485ba6e01d9f62a0415065feb3ee3b4e3e675ae8a9ffe1932797c219024fc,23731621_26178140_2065489_56858191
106823,41c4f8da08b8c6187050c8a8358514713223c7bc4abe0f5bff754cdb3a027fe9,69871132_171752482_25483438_1582617
106824,b61126186c6023d4af2691f8b0e54fb83164fe1955fc4691437990c6ae137e2e,69871132_32195755_95967870_60233797
106839,b570f6d805c0aa217babdba684d377dcab71d7dce2a18a2d175b7553ddef560a,1171000_20262150_34582406_38555952
106828,9f32380ea6f8e3cddd35aa3f668df49a2c84167ca336e9b4f09ac564694b248a,65034851_29999627_57929844_20930780
106835,3652da4159e4d0bff8ddf1324148845785cb8340c8c8ca30829cf5a36d1c5d1c,1731270_6367792_21471778_1100361
106837,3f9a8289a5916b6b402c60fc1d3c2a6dd90f34855abe8f83625a0aeeea2da892,9035651_60083681_14362213_2858663
106840,7402b5ccaa6481c443eba42c39b0de1783e205ac946c25405086a8b72d0f5ade,9035651_60083681_14362213_2858663
106841,690be342674f7a26c5141f611426210dd23ac1c147d28e9bc01c888b9fe6865e,9035651_26520233_14362213_2858663
106844,03baa3d989e27e9d8776eaffe1b1d12e0dd11868f4b65582d6e2b51d8f2550d6,8095880_60083681_14362213_2858663
106846,b16f68e74f2cb25f38074db84ab0a05db589f47ce22710be435d77588c45cbf8,1183142_906997_5808726_42852619
106847,f307d8a644dc9218c49ba845e79cd82d8e4f8b5fc5ec9f52ac76632e3f51c05f,9035651_60083681_14362213_2858663
106848,aafb46a5815f765b3c96f7f89db51031e2e5594c1e7b14ca558c100b3a036102,6200887_1265551_5808726_22605146
106850,a51d20a5d0e1d357efcd42f79a9f8425bf0a0fd613fd9c08b08c3b36e62a4b4a,7304039_1265551_5808726_35581289
106851,f8749b2f1338d68d16cecf1872f789139bb630c0cf137a579ebcf95bb3d2d679,7304039_1265551_5808726_35581289
106853,9687d3c5cb4fb4a25976e0b7e9135a4d5325dd3b337a7a4013be7769a2ebd398,7304039_1265551_5808726_3467093
106853,9687d3c5cb4fb4a25976e0b7e9135a4d5325dd3b337a7a4013be7769a2ebd398,7304039_1265551_5808726_3467093
106856,4aaa112e2f60643d773333feba1fc52cf5ed713fa683ff0f0ad231c97c9facc2,12859292_32195755_13076336_8040441
106857,6c26c8c73f9aae7944289c81c76cb6822ec1b30c70d2694896cd68c177003bcd,12859292_32195755_1449976_8040441
106861,b570f6d805c0aa217babdba684d377dcab71d7dce2a18a2d175b7553ddef560a,1171000_20262150_34582406_38555952
106862,60fa26e96be140698e00b1c99a8f0d52a739b96ec75dca6666cba41eb03216c0,64404549_906997_48889283_156697
106863,afb0de75ea915d9edc7e668a2c7566df87d362a228f882241d3dda069af532aa,63268591_746799_10817319_30665952
106865,4a0ad61e2c21d17c8f4bba6dd3b6db454d8e5c31d4da930a1ee94a6f8092fa7b,14350260_14747231_27263442_57337049
106866,3f9a8289a5916b6b402c60fc1d3c2a6dd90f34855abe8f83625a0aeeea2da892,9035651_60083681_14362213_2858663
106867,0d835859ce9b74d0789b09c4851e3f0bf8616bba5da15d80c3c7fc81f7c6c735,9035651_60083681_14362213_2858663
106868,7402b5ccaa6481c443eba42c39b0de1783e205ac946c25405086a8b72d0f5ade,9035651_60083681_14362213_2858663
106869,690be342674f7a26c5141f611426210dd23ac1c147d28e9bc01c888b9fe6865e,9035651_26520233_14362213_2858663
106871,03baa3d989e27e9d8776eaffe1b1d12e0dd11868f4b65582d6e2b51d8f2550d6,8095880_60083681_14362213_2858663
106872,f307d8a644dc9218c49ba845e79cd82d8e4f8b5fc5ec9f52ac76632e3f51c05f,9035651_60083681_14362213_2858663
106875,0b87c7198a3941e17d4fcea6473a6dd5347b0890302d3d85e5e685fc2fecaeaa,9035651_60083681_14362213_2858663
106901,09d127f8ad296a8f3c78362ec25836895d1c420b7f4c86e22a09e743986c6348,20550811_11563989_4078550_38100077
106877,4613972e3e447673fe235ad2895adb2bb4f13b999c4b325bcf4a4ccc6830c641,4576313_906997_28250850_18852860
106878,6de829a95670f1c42e8f056026118a7756ae880b23bb443270983848a2ec3dc1,9035651_27130979_14362213_2858663
106879,6692078e5572d08cf0f416edfcb3ed9bf6bdec60473aecbbffd504b8f64e9d61,9035651_60083681_14362213_2858663
106880,b6a0f5f2fe6720acffa69786a1ab63a2b9f13e3f19a167e271fdd98c4a54e0bb,9035651_60083681_14362213_2858663
106881,e0a50c862511ffa93d39004fb1886adcd388938e133daecc8b6d40762b2eb6e6,9035651_21211900_14362213_2858663
106884,09d127f8ad296a8f3c78362ec25836895d1c420b7f4c86e22a09e743986c6348,20550811_11563989_4078550_38100077
106890,f353a7a4670a0e74fd47ebcd0a86abc231476d47a1d6db3a399c66b99aaf66da,67042475_3974354_401897101_259303472
106900,2396584037460e43a7af0154655b7ff0f9fb64d01c5c71ec6a332ad49648baf4,18487000_4364907_140809749_61017517
106909,dadb65aa03876f99e24c17ca1caf1e7f0efa6d834a2275d4b7eb55306a8a6c70,13756014_1964843_9769077_15538174
106931,90cca84f70bee3cc1342cb6c31c3d69df7263436ce4848126706970945f64862,150343774_38027398_34649876_29341090
106939,e74bc31feb19496795f238ad993c3b5d846884c41923a546be283f4e6b7b80d4,25072362_1964843_2065489_18634352
106956,4d1540c4717e0d19ecd362c471bde71efdec9aaf860c31a3c80ff061e921cfec,21859630_2603696_2065489_29604771
106957,39ef9f3de07e0b0af85282a951af42d88c4fe9a6aea72a7f2d65c4b81ee4d390,21859630_2603696_2065489_29604771
106958,cedb10b6caa1b95a20eaa027b1b497feef4917fa6941e5b9a2a4eee7cb3bf0a6,4408196_23380382_9717048_24209498
106965,89e9f74c2d3511376c213e8a2f14f6b35a1484a3dff48b10365e4f06ae1e80cc,97610799_20000750_53180538_6936252
